locationid,FacilityType,Address,Status,Latitude,Longitude,Approved,ExpirationDate,Name
1332944,Truck,355 FREMONT ST,EXPIRED,37.78732241931987,-122.39222370638346,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
1337455,Truck,2115 JENNINGS ST,EXPIRED,37.72672797825706,-122.38865842883156,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1337441,Truck,1335 YOSEMITE AVE,EXPIRED,37.72387884083248,-122.3870108787852,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1332941,Truck,1690 FOLSOM ST,EXPIRED,37.77013758050153,-122.41598340280362,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
1336729,Truck,500 SELBY ST,EXPIRED,37.74449821321117,-122.39695540584154,07/10/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Quan Catering
751253,Truck,1800 FOLSOM ST,REQUESTED,37.76785244271805,-122.41610489253188,,,Pipo's Grill
1336738,Truck,400 BEALE ST,EXPIRED,37.78690491945698,-122.39092026296215,07/10/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Quan Catering
1332940,Truck,355 11TH ST,EXPIRED,37.77146721590103,-122.41287229420976,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
773095,Push Cart,10 SOUTH VAN NESS AVE,REQUESTED,37.77425926306004,-122.41948598839828,,,Athena SF Gyro
1552671,Truck,255 BATTERY ST,REQUESTED,37.79344652781607,-122.40034367559196,,11/15/2021 12:00:00 AM,Izzy's Cheesesteaks
1337926,,80 SUTTER ST,REQUESTED,37.79034624734142,-122.4018501909886,,,La Jefa
934552,Truck,654 MISSION ST,EXPIRED,37.78718284771541,-122.40123480885065,08/29/2017 12:00:00 AM,07/15/2018 12:00:00 AM,"Casey's Pizza, LLC"
1337440,Truck,1500 WALLACE AVE,EXPIRED,37.726725793811774,-122.38924985802704,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1337432,Truck,1180 THOMAS AVE,EXPIRED,37.72612523964504,-122.38319932723888,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1337787,Truck,1500 GENEVA AVE,REQUESTED,37.712302604744416,-122.43164419037294,,07/15/2020 12:00:00 AM,Giant Burrito
453012,,2101 CARROLL AVE,EXPIRED,37.73022168130492,-122.40297852668596,02/07/2018 12:00:00 AM,07/15/2018 12:00:00 AM,Tacos Santana
1336735,Truck,1301 CESAR CHAVEZ ST,EXPIRED,37.74925585952909,-122.3909753795768,07/10/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Quan Catering
934517,Truck,25 MONTGOMERY ST,EXPIRED,37.78948669612784,-122.40246743800448,03/16/2017 12:00:00 AM,07/15/2018 12:00:00 AM,Scotch Bonnet
1089427,Push Cart,50 CALIFORNIA ST,REQUESTED,37.79405318373291,-122.39734769332576,,02/28/2019 12:00:00 AM,Halal Food
934554,Truck,100 SPEAR ST,EXPIRED,37.792150548481686,-122.39399997405944,08/29/2017 12:00:00 AM,07/15/2018 12:00:00 AM,"Casey's Pizza, LLC"
934551,Truck,368 FELL ST,EXPIRED,37.77604870809225,-122.42393921117214,08/29/2017 12:00:00 AM,07/15/2018 12:00:00 AM,"Casey's Pizza, LLC"
1337448,Truck,1475 CARROLL AVE,EXPIRED,37.72325986632415,-122.3911728859688,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
934555,Truck,231 SANSOME ST,EXPIRED,37.792609401119016,-122.40131490545149,08/29/2017 12:00:00 AM,07/15/2018 12:00:00 AM,"Casey's Pizza, LLC"
1337436,Truck,1351 UNDERWOOD AVE,EXPIRED,37.7270146636245,-122.38749735902202,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1332948,Truck,491 BAY SHORE BLVD,EXPIRED,0.0,0.0,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
1337427,Truck,1031 QUESADA AVE,EXPIRED,37.72578913981244,-122.37897271962358,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1337453,Truck,1515 GRIFFITH ST,EXPIRED,37.72531943367549,-122.3813892094274,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
773105,Push Cart,699 08TH ST,REQUESTED,37.771021999243686,-122.4035462541838,,,Athena SF Gyro
839523,Push Cart,1 FRONT ST,REQUESTED,37.791757205944414,-122.39889763689186,,,Halal Cart of San Francisco
837171,Push Cart,Assessors Block /Lot,REQUESTED,0.0,0.0,,,Chilifruit
1336733,Truck,3433 03RD ST,EXPIRED,0.0,0.0,07/10/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Quan Catering
1336921,Push Cart,865 MARKET ST,EXPIRED,37.78394690797423,-122.40715834498369,07/11/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Kettle Corn Star
1265569,Push Cart,331 POWELL ST,REQUESTED,37.78775529896748,-122.40878221396504,,01/07/2020 12:00:00 AM,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs"
1336734,Truck,201 ALABAMA ST,EXPIRED,37.76779784361899,-122.4120963188614,07/10/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Quan Catering
453014,,2142 JERROLD AVE,EXPIRED,37.74451858266488,-122.39894084662792,02/07/2018 12:00:00 AM,07/15/2018 12:00:00 AM,Tacos Santana
1337443,Truck,1430 YOSEMITE AVE,EXPIRED,37.72549804795053,-122.38836915044176,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1332947,Truck,Assessors Block 4341/Lot001,EXPIRED,37.748950363427056,-122.40149318970822,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
1337456,Truck,201 FOLSOM ST,EXPIRED,37.78814528329282,-122.39118192026297,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1353436,Truck,306 VALENCIA ST,EXPIRED,37.76785526935426,-122.42248440416164,09/06/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Alfaro Truck
1337451,Truck,Assessors Block 3720/Lot001,EXPIRED,37.78969136758703,-122.3965956370838,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
839524,Push Cart,555 MARKET ST,REQUESTED,37.78988987820978,-122.39993041135052,,,Halal Cart of San Francisco
1544281,,500 FLORIDA ST,REQUESTED,37.762590159713945,-122.41148385548222,,11/15/2021 12:00:00 AM,Boulangerie La Camionnette
1340418,Push Cart,404 OCTAVIA ST,EXPIRED,37.77603906266594,-122.42417557149162,07/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Let's Be Frank
1141511,Push Cart,Assessors Block /Lot,REQUESTED,0.0,0.0,,,Khalid M Malik
1047771,,425 DIVISADERO ST,REQUESTED,37.77336405319086,-122.43787522530336,,,The Chef Station
1332936,Truck,Assessors Block 3905/Lot011,EXPIRED,37.76855707131207,-122.40961023629804,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
1337435,Truck,1389 UNDERWOOD AVE,EXPIRED,37.72711043338281,-122.3882612881442,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
934519,Truck,430 CALIFORNIA ST,EXPIRED,37.793262206923096,-122.4017890913628,03/16/2017 12:00:00 AM,07/15/2018 12:00:00 AM,Scotch Bonnet
1534033,,65 MINNA ST,REQUESTED,37.7879095795372,-122.39836076940526,,11/15/2021 12:00:00 AM,"Off the Grid Services, LLC"
1337449,Truck,1450 DONNER AVE,EXPIRED,37.72305650933894,-122.39111194064196,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1337452,Truck,1300 GRIFFITH ST,EXPIRED,37.727086633951366,-122.38107444874925,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1332945,Truck,401 HARRISON ST,EXPIRED,0.0,0.0,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
1337444,Truck,1440 BANCROFT AVE,EXPIRED,37.72417289276133,-122.38973542901095,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1337438,Truck,1337 VAN DYKE AVE,EXPIRED,37.7262494817986,-122.38781536801432,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1332935,Truck,245 01ST ST,EXPIRED,37.7879000978181,-122.39459403620496,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
1336740,Truck,645 BRYANT ST,EXPIRED,37.77826657669456,-122.3988359224453,07/10/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Quan Catering
934302,Push Cart,954 MARKET ST,SUSPEND,37.78317542073363,-122.40956831554728,03/15/2017 12:00:00 AM,07/15/2018 12:00:00 AM,Yummy Hot Dogs
812018,Truck,667 MISSION ST,REQUESTED,37.7865580501799,-122.40103337534973,,,SF Street Food
931094,Truck,2450 TARAVAL ST,REQUESTED,37.74255037355925,-122.49267708221484,,01/30/2018 12:00:00 AM,Swell Cream & Coffee
1336742,Truck,50 CALIFORNIA ST,EXPIRED,37.79405318373291,-122.39734769332576,07/10/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Quan Catering
1265607,Push Cart,Assessors Block /Lot,REQUESTED,0.0,0.0,,01/07/2020 12:00:00 AM,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs"
1332943,Truck,350 FREMONT ST,EXPIRED,37.787076530384326,-122.39298262422754,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
1332949,Truck,620 MENDELL ST,EXPIRED,37.73937866943732,-122.3863379451534,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
840504,Truck,750 PHELPS ST,SUSPEND,37.73944545286909,-122.39301498669842,08/01/2017 12:00:00 AM,03/15/2018 12:00:00 AM,Taqueria Lolita
1336743,Truck,151 EXECUTIVE PARK BLVD,EXPIRED,0.0,0.0,07/10/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Quan Catering
1337437,Truck,1370 VAN DYKE AVE,EXPIRED,37.72695076437817,-122.3879799562619,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
934303,Push Cart,945 MARKET ST,SUSPEND,37.78283416369839,-122.408837940446,03/15/2017 12:00:00 AM,07/15/2018 12:00:00 AM,Yummy Hot Dogs
1337433,Truck,1212 THOMAS AVE,EXPIRED,37.7266647697066,-122.3841442246062,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1336737,Truck,2555 BAY SHORE BLVD,EXPIRED,37.70937546400143,-122.40415437850858,07/10/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Quan Catering
1351263,Push Cart,2501 MISSION ST,EXPIRED,37.756877451535736,-122.41857988947626,11/04/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Isidoro Serrano
735315,Push Cart,1 CALIFORNIA ST,REQUESTED,37.79321373166341,-122.39704303671824,,03/15/2016 12:00:00 AM,Ziaurehman Amini
1337445,Truck,1460 BANCROFT AVE,EXPIRED,37.72441324329633,-122.39015723961076,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1337457,Truck,2200 OFARRELL ST,EXPIRED,0.0,0.0,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1343454,Truck,Assessors Block /Lot,REQUESTED,0.0,0.0,,,Esmeli Catering
1337446,Truck,1555 BANCROFT AVE,EXPIRED,37.72439752974338,-122.39150511638296,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1515719,Truck,1550 04TH ST,REQUESTED,37.76912441216805,-122.39147491124584,,11/15/2021 12:00:00 AM,Treats by the Bay LLC
1367765,Push Cart,1355 MARKET ST,EXPIRED,37.77673621275012,-122.41639493007732,02/14/2020 12:00:00 AM,01/15/2021 12:00:00 AM,Authentic India
1344203,Push Cart,567 BAY ST,REQUESTED,0.0,0.0,,07/15/2020 12:00:00 AM,"Bay Area Dots, LLC"
1337454,Truck,1153 SHAFTER AVE,EXPIRED,37.72648516321647,-122.38323245870733,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1400796,Truck,2615 24TH ST,REQUESTED,37.75281482922111,-122.40566264191835,,01/31/2021 12:00:00 AM,El Calamar Perubian Food Truck
1337923,,155 SANSOME ST,REQUESTED,37.79183426305553,-122.40127961659626,,,La Jefa
1340417,Push Cart,425 HAYES ST,EXPIRED,37.776566896519526,-122.42339537672729,07/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Let's Be Frank
1447794,Truck,564 HOWARD ST,REQUESTED,37.787539893467496,-122.39772670915164,,07/15/2021 12:00:00 AM,Street Meet
1337920,,1550 04TH ST,REQUESTED,37.76912441216805,-122.39147491124584,,,La Jefa
1359707,Truck,Assessors Block /Lot,REQUESTED,0.0,0.0,,07/15/2020 12:00:00 AM,Union Square Business Improvement District
1332946,Truck,701 16TH ST,EXPIRED,0.0,0.0,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
934553,Truck,1 POST ST,EXPIRED,37.788778723378,-122.40257456841074,08/29/2017 12:00:00 AM,07/15/2018 12:00:00 AM,"Casey's Pizza, LLC"
1332939,Truck,350 08TH ST,EXPIRED,37.77369415247486,-122.40965844135582,06/26/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Mini Mobile Food Catering
1337434,Truck,1265 THOMAS AVE,EXPIRED,37.72670967536868,-122.38529469118735,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1337447,Truck,300 BEALE ST,EXPIRED,37.78813947887162,-122.39257951537353,07/12/2019 12:00:00 AM,01/15/2021 12:00:00 AM,Liang Bai Ping
1337786,Truck,353 BAY SHORE BLVD,REQUESTED,37.74171783074393,-122.4054179774482,,07/15/2020 12:00:00 AM,Giant Burrito
